GVKEY,LPERMNO,iid,datadate,trt1m,conml
007257,22752,01,2013/02/28,-1.2023,Merck & Co Inc.
007257,22752,01,2013/03/31,4.4465,Merck & Co Inc.
007257,22752,01,2013/04/30,6.3348,Merck & Co Inc.
007257,22752,01,2013/05/31,-0.6383,Merck & Co Inc.
007257,22752,01,2013/06/30,0.3854,Merck & Co Inc.
007257,22752,01,2013/07/31,3.7029,Merck & Co Inc.
007257,22752,01,2013/08/31,-1.8269,Merck & Co Inc.
007257,22752,01,2013/09/30,1.5838,Merck & Co Inc.
007257,22752,01,2013/10/31,-5.2910,Merck & Co Inc.
007257,22752,01,2013/11/30,10.5123,Merck & Co Inc.
007257,22752,01,2013/12/31,1.3245,Merck & Co Inc.
007257,22752,01,2014/01/31,5.8342,Merck & Co Inc.
007257,22752,01,2014/02/28,7.5892,Merck & Co Inc.
007257,22752,01,2014/03/31,0.3860,Merck & Co Inc.
007257,22752,01,2014/04/30,3.1531,Merck & Co Inc.
007257,22752,01,2014/05/31,-1.1954,Merck & Co Inc.
007257,22752,01,2014/06/30,0.7432,Merck & Co Inc.
007257,22752,01,2014/07/31,-1.9188,Merck & Co Inc.
007257,22752,01,2014/08/31,5.9394,Merck & Co Inc.
007257,22752,01,2014/09/30,-0.6488,Merck & Co Inc.
007257,22752,01,2014/10/31,-2.2605,Merck & Co Inc.
007257,22752,01,2014/11/30,4.2458,Merck & Co Inc.
007257,22752,01,2014/12/31,-5.2318,Merck & Co Inc.
007257,22752,01,2015/01/31,6.1454,Merck & Co Inc.
007257,22752,01,2015/02/28,-2.8865,Merck & Co Inc.
007257,22752,01,2015/03/31,-1.0420,Merck & Co Inc.
007257,22752,01,2015/04/30,3.6186,Merck & Co Inc.
007257,22752,01,2015/05/31,2.2330,Merck & Co Inc.
007257,22752,01,2015/06/30,-5.7645,Merck & Co Inc.
007257,22752,01,2015/07/31,3.5658,Merck & Co Inc.
007257,22752,01,2015/08/31,-8.6669,Merck & Co Inc.
007257,22752,01,2015/09/30,-7.4466,Merck & Co Inc.
007257,22752,01,2015/10/31,10.6702,Merck & Co Inc.
007257,22752,01,2015/11/30,-3.0187,Merck & Co Inc.
007257,22752,01,2015/12/31,0.5093,Merck & Co Inc.
007257,22752,01,2016/01/31,-4.0704,Merck & Co Inc.
007257,22752,01,2016/02/29,-0.9078,Merck & Co Inc.
007257,22752,01,2016/03/31,6.2936,Merck & Co Inc.
007257,22752,01,2016/04/30,3.6477,Merck & Co Inc.
007257,22752,01,2016/05/31,2.5894,Merck & Co Inc.
007257,22752,01,2016/06/30,3.2172,Merck & Co Inc.
007257,22752,01,2016/07/31,1.8226,Merck & Co Inc.
007257,22752,01,2016/08/31,7.0406,Merck & Co Inc.
007257,22752,01,2016/09/30,0.1274,Merck & Co Inc.
007257,22752,01,2016/10/31,-5.9125,Merck & Co Inc.
007257,22752,01,2016/11/30,4.2064,Merck & Co Inc.
007257,22752,01,2016/12/31,-3.0234,Merck & Co Inc.
007435,22592,01,2010/01/31,-2.6370,3M Co
007435,22592,01,2010/02/28,0.2298,3M Co
007435,22592,01,2010/03/31,4.2670,3M Co
007435,22592,01,2010/04/30,6.1027,3M Co
007435,22592,01,2010/05/31,-9.9639,3M Co
007435,22592,01,2010/06/30,-0.4035,3M Co
007435,22592,01,2010/07/31,8.2922,3M Co
007435,22592,01,2010/08/31,-7.5579,3M Co
007435,22592,01,2010/09/30,10.3883,3M Co
007435,22592,01,2010/10/31,-2.8716,3M Co
007435,22592,01,2010/11/30,0.3384,3M Co
007435,22592,01,2010/12/31,2.7626,3M Co
007435,22592,01,2011/01/31,1.8772,3M Co
007435,22592,01,2011/02/28,5.5278,3M Co
007435,22592,01,2011/03/31,1.3770,3M Co
007435,22592,01,2011/04/30,3.9679,3M Co
007435,22592,01,2011/05/31,-2.3454,3M Co
007435,22592,01,2011/06/30,0.4980,3M Co
007435,22592,01,2011/07/31,-8.1286,3M Co
007435,22592,01,2011/08/31,-4.1428,3M Co
007435,22592,01,2011/09/30,-13.4852,3M Co
007435,22592,01,2011/10/31,10.0710,3M Co
007435,22592,01,2011/11/30,3.2523,3M Co
007435,22592,01,2011/12/31,0.8514,3M Co
007435,22592,01,2012/01/31,6.0932,3M Co
007435,22592,01,2012/02/29,1.7068,3M Co
007435,22592,01,2012/03/31,1.8379,3M Co
007435,22592,01,2012/04/30,0.1681,3M Co
007435,22592,01,2012/05/31,-4.8791,3M Co
007435,22592,01,2012/06/30,6.1486,3M Co
007435,22592,01,2012/07/31,1.8192,3M Co
007435,22592,01,2012/08/31,2.1484,3M Co
007435,22592,01,2012/09/30,-0.1944,3M Co
007435,22592,01,2012/10/31,-5.2153,3M Co
007435,22592,01,2012/11/30,4.4977,3M Co
007435,22592,01,2012/12/31,2.0891,3M Co
007435,22592,01,2013/01/31,8.2929,3M Co
007435,22592,01,2013/02/28,4.0627,3M Co
007435,22592,01,2013/03/31,2.2212,3M Co
007435,22592,01,2013/04/30,-1.5050,3M Co
007435,22592,01,2013/05/31,5.9163,3M Co
007435,22592,01,2013/06/30,-0.8343,3M Co
007435,22592,01,2013/07/31,7.3891,3M Co
007435,22592,01,2013/08/31,-2.7378,3M Co
007435,22592,01,2013/09/30,5.1329,3M Co
007435,22592,01,2013/10/31,5.3932,3M Co
007435,22592,01,2013/11/30,6.5912,3M Co
007435,22592,01,2013/12/31,5.0483,3M Co
007435,22592,01,2014/01/31,-8.5989,3M Co
007435,22592,01,2014/02/28,5.7688,3M Co
007435,22592,01,2014/03/31,0.6903,3M Co
007435,22592,01,2014/04/30,2.5284,3M Co
007435,22592,01,2014/05/31,3.1023,3M Co
007435,22592,01,2014/06/30,0.4840,3M Co
007435,22592,01,2014/07/31,-1.6406,3M Co
007435,22592,01,2014/08/31,2.8143,3M Co
007435,22592,01,2014/09/30,-1.6111,3M Co
007435,22592,01,2014/10/31,8.5333,3M Co
007435,22592,01,2014/11/30,4.6661,3M Co
007435,22592,01,2014/12/31,2.6423,3M Co
007435,22592,01,2015/01/31,-1.2293,3M Co
007435,22592,01,2015/02/28,4.5441,3M Co
007435,22592,01,2015/03/31,-2.1939,3M Co
007435,22592,01,2015/04/30,-5.1895,3M Co
007435,22592,01,2015/05/31,2.3755,3M Co
007435,22592,01,2015/06/30,-3.0048,3M Co
007435,22592,01,2015/07/31,-1.9183,3M Co
007435,22592,01,2015/08/31,-5.4017,3M Co
007435,22592,01,2015/09/30,-0.2603,3M Co
007435,22592,01,2015/10/31,10.8909,3M Co
007435,22592,01,2015/11/30,0.2513,3M Co
007435,22592,01,2015/12/31,-3.7936,3M Co
007435,22592,01,2016/01/31,0.2390,3M Co
007435,22592,01,2016/02/29,4.6225,3M Co
007435,22592,01,2016/03/31,6.2217,3M Co
007435,22592,01,2016/04/30,0.4501,3M Co
007435,22592,01,2016/05/31,1.2248,3M Co
007435,22592,01,2016/06/30,4.0399,3M Co
007435,22592,01,2016/07/31,1.8502,3M Co
007435,22592,01,2016/08/31,1.1157,3M Co
007435,22592,01,2016/09/30,-1.6793,3M Co
007435,22592,01,2016/10/31,-6.2021,3M Co
007435,22592,01,2016/11/30,4.5675,3M Co
007435,22592,01,2016/12/31,3.9769,3M Co
007906,57665,01,2010/01/31,-3.5114,Nike Inc
007906,57665,01,2010/02/28,6.0392,Nike Inc
007906,57665,01,2010/03/31,9.1272,Nike Inc
007906,57665,01,2010/04/30,3.2789,Nike Inc
007906,57665,01,2010/05/31,-4.6502,Nike Inc
007906,57665,01,2010/06/30,-6.3001,Nike Inc
007906,57665,01,2010/07/31,9.0155,Nike Inc
007906,57665,01,2010/08/31,-4.9430,Nike Inc
007906,57665,01,2010/09/30,14.8714,Nike Inc
007906,57665,01,2010/10/31,1.6222,Nike Inc
007906,57665,01,2010/11/30,5.7588,Nike Inc
007906,57665,01,2010/12/31,-0.4644,Nike Inc
007906,57665,01,2011/01/31,-3.4418,Nike Inc
007906,57665,01,2011/02/28,7.9413,Nike Inc
007906,57665,01,2011/03/31,-14.6243,Nike Inc
007906,57665,01,2011/04/30,8.7450,Nike Inc
007906,57665,01,2011/05/31,2.5875,Nike Inc
007906,57665,01,2011/06/30,6.9153,Nike Inc
007906,57665,01,2011/07/31,0.1889,Nike Inc
007906,57665,01,2011/08/31,-3.8824,Nike Inc
007906,57665,01,2011/09/30,-0.9579,Nike Inc
007906,57665,01,2011/10/31,12.6769,Nike Inc
007906,57665,01,2011/11/30,-0.1764,Nike Inc
007906,57665,01,2011/12/31,0.5718,Nike Inc
007906,57665,01,2012/01/31,7.9070,Nike Inc
007906,57665,01,2012/02/29,3.7792,Nike Inc
007906,57665,01,2012/03/31,0.8154,Nike Inc
007906,57665,01,2012/04/30,3.1630,Nike Inc
007906,57665,01,2012/05/31,-2.9767,Nike Inc
007906,57665,01,2012/06/30,-18.8575,Nike Inc
007906,57665,01,2012/07/31,6.3454,Nike Inc
007906,57665,01,2012/08/31,4.6813,Nike Inc
007906,57665,01,2012/09/30,-2.5164,Nike Inc
007906,57665,01,2012/10/31,-3.7193,Nike Inc
007906,57665,01,2012/11/30,6.6754,Nike Inc
007906,57665,01,2012/12/31,6.2987,Nike Inc
007906,57665,01,2013/01/31,4.7481,Nike Inc
007906,57665,01,2013/02/28,1.1471,Nike Inc
007906,57665,01,2013/03/31,8.3548,Nike Inc
007906,57665,01,2013/04/30,7.7783,Nike Inc
007906,57665,01,2013/05/31,-2.7201,Nike Inc
007906,57665,01,2013/06/30,3.2760,Nike Inc
007906,57665,01,2013/07/31,-1.1935,Nike Inc
007906,57665,01,2013/08/31,0.1748,Nike Inc
007906,57665,01,2013/09/30,15.6320,Nike Inc
007906,57665,01,2013/10/31,4.2952,Nike Inc
007906,57665,01,2013/11/30,4.4615,Nike Inc
007906,57665,01,2013/12/31,-0.3285,Nike Inc
007906,57665,01,2014/01/31,-7.3627,Nike Inc
007906,57665,01,2014/02/28,7.8106,Nike Inc
007906,57665,01,2014/03/31,-5.6705,Nike Inc
007906,57665,01,2014/04/30,-1.2321,Nike Inc
007906,57665,01,2014/05/31,5.7574,Nike Inc
007906,57665,01,2014/06/30,0.8321,Nike Inc
007906,57665,01,2014/07/31,-0.5416,Nike Inc
007906,57665,01,2014/08/31,2.1522,Nike Inc
007906,57665,01,2014/09/30,13.5582,Nike Inc
007906,57665,01,2014/10/31,4.2265,Nike Inc
007906,57665,01,2014/11/30,6.7979,Nike Inc
007906,57665,01,2014/12/31,-2.8805,Nike Inc
007906,57665,01,2015/01/31,-4.0562,Nike Inc
007906,57665,01,2015/02/28,5.5827,Nike Inc
007906,57665,01,2015/03/31,3.3052,Nike Inc
007906,57665,01,2015/04/30,-1.4851,Nike Inc
007906,57665,01,2015/05/31,3.1465,Nike Inc
007906,57665,01,2015/06/30,6.2457,Nike Inc
007906,57665,01,2015/07/31,6.6654,Nike Inc
007906,57665,01,2015/08/31,-3.0116,Nike Inc
007906,57665,01,2015/09/30,10.2908,Nike Inc
007906,57665,01,2015/10/31,6.5544,Nike Inc
007906,57665,01,2015/11/30,0.9540,Nike Inc
007906,57665,01,2015/12/31,-5.2616,Nike Inc
007906,57665,01,2016/01/31,-0.7840,Nike Inc
007906,57665,01,2016/02/29,-0.6773,Nike Inc
007906,57665,01,2016/03/31,0.0649,Nike Inc
007906,57665,01,2016/04/30,-4.1158,Nike Inc
007906,57665,01,2016/05/31,-6.3115,Nike Inc
007906,57665,01,2016/06/30,0.2535,Nike Inc
007906,57665,01,2016/07/31,0.5435,Nike Inc
007906,57665,01,2016/08/31,3.8559,Nike Inc
007906,57665,01,2016/09/30,-8.3796,Nike Inc
007906,57665,01,2016/10/31,-4.6914,Nike Inc
007906,57665,01,2016/11/30,-0.2192,Nike Inc
007906,57665,01,2016/12/31,1.8774,Nike Inc
008530,21936,01,2010/01/31,2.5838,Pfizer Inc
008530,21936,01,2010/02/28,-4.9839,Pfizer Inc
008530,21936,01,2010/03/31,-2.2792,Pfizer Inc
008530,21936,01,2010/04/30,-2.5073,Pfizer Inc
008530,21936,01,2010/05/31,-7.8349,Pfizer Inc
008530,21936,01,2010/06/30,-6.3690,Pfizer Inc
008530,21936,01,2010/07/31,5.1893,Pfizer Inc
008530,21936,01,2010/08/31,7.2667,Pfizer Inc
008530,21936,01,2010/09/30,7.9195,Pfizer Inc
008530,21936,01,2010/10/31,1.4269,Pfizer Inc
008530,21936,01,2010/11/30,-5.3689,Pfizer Inc
008530,21936,01,2010/12/31,7.4233,Pfizer Inc
008530,21936,01,2011/01/31,4.0548,Pfizer Inc
008530,21936,01,2011/02/28,6.6959,Pfizer Inc
008530,21936,01,2011/03/31,5.5613,Pfizer Inc
008530,21936,01,2011/04/30,3.2496,Pfizer Inc
008530,21936,01,2011/05/31,3.2427,Pfizer Inc
008530,21936,01,2011/06/30,-3.9627,Pfizer Inc
008530,21936,01,2011/07/31,-6.5583,Pfizer Inc
008530,21936,01,2011/08/31,-0.3585,Pfizer Inc
008530,21936,01,2011/09/30,-6.8493,Pfizer Inc
008530,21936,01,2011/10/31,8.9367,Pfizer Inc
008530,21936,01,2011/11/30,5.2440,Pfizer Inc
008530,21936,01,2011/12/31,7.8226,Pfizer Inc
008530,21936,01,2012/01/31,-1.1091,Pfizer Inc
008530,21936,01,2012/02/29,-0.2570,Pfizer Inc
008530,21936,01,2012/03/31,7.1953,Pfizer Inc
008530,21936,01,2012/04/30,1.1261,Pfizer Inc
008530,21936,01,2012/05/31,-3.5371,Pfizer Inc
008530,21936,01,2012/06/30,5.1669,Pfizer Inc
008530,21936,01,2012/07/31,4.5217,Pfizer Inc
008530,21936,01,2012/08/31,0.1664,Pfizer Inc
008530,21936,01,2012/09/30,4.1492,Pfizer Inc
008530,21936,01,2012/10/31,0.0805,Pfizer Inc
008530,21936,01,2012/11/30,1.4877,Pfizer Inc
008530,21936,01,2012/12/31,0.2370,Pfizer Inc
008530,21936,01,2013/01/31,9.7319,Pfizer Inc
008530,21936,01,2013/02/28,0.3299,Pfizer Inc
008530,21936,01,2013/03/31,5.4439,Pfizer Inc
008530,21936,01,2013/04/30,0.7277,Pfizer Inc
008530,21936,01,2013/05/31,-5.5040,Pfizer Inc
008530,21936,01,2013/06/30,2.8645,Pfizer Inc
008530,21936,01,2013/07/31,5.2124,Pfizer Inc
008530,21936,01,2013/08/31,-3.4896,Pfizer Inc
008530,21936,01,2013/09/30,1.8256,Pfizer Inc
008530,21936,01,2013/10/31,6.8233,Pfizer Inc
008530,21936,01,2013/11/30,4.1877,Pfizer Inc
008530,21936,01,2013/12/31,-3.4668,Pfizer Inc
008530,21936,01,2014/01/31,-0.7509,Pfizer Inc
008530,21936,01,2014/02/28,6.4803,Pfizer Inc
008530,21936,01,2014/03/31,0.0311,Pfizer Inc
008530,21936,01,2014/04/30,-2.6152,Pfizer Inc
008530,21936,01,2014/05/31,-4.4437,Pfizer Inc
008530,21936,01,2014/06/30,0.1687,Pfizer Inc
008530,21936,01,2014/07/31,-2.4259,Pfizer Inc
008530,21936,01,2014/08/31,2.4042,Pfizer Inc
008530,21936,01,2014/09/30,0.6125,Pfizer Inc
008530,21936,01,2014/10/31,1.2851,Pfizer Inc
008530,21936,01,2014/11/30,4.8748,Pfizer Inc
008530,21936,01,2014/12/31,0.0000,Pfizer Inc
008530,21936,01,2015/01/31,0.3210,Pfizer Inc
008530,21936,01,2015/02/28,10.7200,Pfizer Inc
008530,21936,01,2015/03/31,1.3695,Pfizer Inc
008530,21936,01,2015/04/30,-2.4720,Pfizer Inc
008530,21936,01,2015/05/31,3.2420,Pfizer Inc
008530,21936,01,2015/06/30,-3.5108,Pfizer Inc
008530,21936,01,2015/07/31,7.5455,Pfizer Inc
008530,21936,01,2015/08/31,-9.8724,Pfizer Inc
008530,21936,01,2015/09/30,-2.5140,Pfizer Inc
008530,21936,01,2015/10/31,7.6727,Pfizer Inc
008530,21936,01,2015/11/30,-2.2768,Pfizer Inc
008530,21936,01,2015/12/31,-1.4953,Pfizer Inc
008530,21936,01,2016/01/31,-5.5452,Pfizer Inc
008530,21936,01,2016/02/29,-1.7055,Pfizer Inc
008530,21936,01,2016/03/31,-0.1011,Pfizer Inc
008530,21936,01,2016/04/30,10.3576,Pfizer Inc
008530,21936,01,2016/05/31,7.0009,Pfizer Inc
008530,21936,01,2016/06/30,1.4697,Pfizer Inc
008530,21936,01,2016/07/31,4.7714,Pfizer Inc
008530,21936,01,2016/08/31,-4.8523,Pfizer Inc
008530,21936,01,2016/09/30,-2.6724,Pfizer Inc
008530,21936,01,2016/10/31,-6.3773,Pfizer Inc
008530,21936,01,2016/11/30,2.3021,Pfizer Inc
008530,21936,01,2016/12/31,1.0579,Pfizer Inc
008762,18163,01,2010/01/31,2.2431,Procter & Gamble Co (The)
008762,18163,01,2010/02/28,2.8107,Procter & Gamble Co (The)
008762,18163,01,2010/03/31,-0.0158,Procter & Gamble Co (The)
008762,18163,01,2010/04/30,-0.9929,Procter & Gamble Co (The)
008762,18163,01,2010/05/31,-1.7214,Procter & Gamble Co (The)
008762,18163,01,2010/06/30,-1.8170,Procter & Gamble Co (The)
008762,18163,01,2010/07/31,2.7706,Procter & Gamble Co (The)
008762,18163,01,2010/08/31,-2.4362,Procter & Gamble Co (The)
008762,18163,01,2010/09/30,0.5028,Procter & Gamble Co (The)
008762,18163,01,2010/10/31,6.8064,Procter & Gamble Co (The)
008762,18163,01,2010/11/30,-3.9327,Procter & Gamble Co (The)
008762,18163,01,2010/12/31,5.3381,Procter & Gamble Co (The)
008762,18163,01,2011/01/31,-1.1164,Procter & Gamble Co (The)
008762,18163,01,2011/02/28,-0.1267,Procter & Gamble Co (The)
008762,18163,01,2011/03/31,-2.2998,Procter & Gamble Co (The)
008762,18163,01,2011/04/30,6.2094,Procter & Gamble Co (The)
008762,18163,01,2011/05/31,3.2357,Procter & Gamble Co (The)
008762,18163,01,2011/06/30,-5.1194,Procter & Gamble Co (The)
008762,18163,01,2011/07/31,-2.4461,Procter & Gamble Co (The)
008762,18163,01,2011/08/31,3.5616,Procter & Gamble Co (The)
008762,18163,01,2011/09/30,-0.7852,Procter & Gamble Co (The)
008762,18163,01,2011/10/31,2.1130,Procter & Gamble Co (The)
008762,18163,01,2011/11/30,0.9064,Procter & Gamble Co (The)
008762,18163,01,2011/12/31,3.3142,Procter & Gamble Co (The)
008762,18163,01,2012/01/31,-4.7144,Procter & Gamble Co (The)
008762,18163,01,2012/02/29,7.2652,Procter & Gamble Co (The)
008762,18163,01,2012/03/31,-0.6063,Procter & Gamble Co (The)
008762,18163,01,2012/04/30,-4.4755,Procter & Gamble Co (The)
008762,18163,01,2012/05/31,-2.1213,Procter & Gamble Co (The)
008762,18163,01,2012/06/30,-1.6696,Procter & Gamble Co (The)
008762,18163,01,2012/07/31,6.2890,Procter & Gamble Co (The)
008762,18163,01,2012/08/31,4.1060,Procter & Gamble Co (The)
008762,18163,01,2012/09/30,3.2296,Procter & Gamble Co (The)
008762,18163,01,2012/10/31,0.6373,Procter & Gamble Co (The)
008762,18163,01,2012/11/30,0.8521,Procter & Gamble Co (The)
008762,18163,01,2012/12/31,-2.7782,Procter & Gamble Co (The)
008762,18163,01,2013/01/31,11.5363,Procter & Gamble Co (The)
008762,18163,01,2013/02/28,1.3571,Procter & Gamble Co (The)
008762,18163,01,2013/03/31,1.1552,Procter & Gamble Co (The)
008762,18163,01,2013/04/30,0.4042,Procter & Gamble Co (The)
008762,18163,01,2013/05/31,-0.0130,Procter & Gamble Co (The)
008762,18163,01,2013/06/30,0.2996,Procter & Gamble Co (The)
008762,18163,01,2013/07/31,5.0805,Procter & Gamble Co (The)
008762,18163,01,2013/08/31,-3.0012,Procter & Gamble Co (The)
008762,18163,01,2013/09/30,-2.9529,Procter & Gamble Co (The)
008762,18163,01,2013/10/31,7.6220,Procter & Gamble Co (The)
008762,18163,01,2013/11/30,4.2972,Procter & Gamble Co (The)
008762,18163,01,2013/12/31,-3.3365,Procter & Gamble Co (The)
008762,18163,01,2014/01/31,-5.1449,Procter & Gamble Co (The)
008762,18163,01,2014/02/28,2.6625,Procter & Gamble Co (The)
008762,18163,01,2014/03/31,2.4663,Procter & Gamble Co (The)
008762,18163,01,2014/04/30,3.2179,Procter & Gamble Co (The)
008762,18163,01,2014/05/31,-2.1320,Procter & Gamble Co (The)
008762,18163,01,2014/06/30,-2.7231,Procter & Gamble Co (The)
008762,18163,01,2014/07/31,-0.7970,Procter & Gamble Co (The)
008762,18163,01,2014/08/31,7.4884,Procter & Gamble Co (The)
008762,18163,01,2014/09/30,0.7580,Procter & Gamble Co (The)
008762,18163,01,2014/10/31,4.9840,Procter & Gamble Co (The)
008762,18163,01,2014/11/30,3.6209,Procter & Gamble Co (The)
008762,18163,01,2014/12/31,0.7298,Procter & Gamble Co (The)
008762,18163,01,2015/01/31,-6.7586,Procter & Gamble Co (The)
008762,18163,01,2015/02/28,0.9966,Procter & Gamble Co (The)
008762,18163,01,2015/03/31,-3.7472,Procter & Gamble Co (The)
008762,18163,01,2015/04/30,-2.1566,Procter & Gamble Co (The)
008762,18163,01,2015/05/31,-1.4086,Procter & Gamble Co (The)
008762,18163,01,2015/06/30,-0.1914,Procter & Gamble Co (The)
008762,18163,01,2015/07/31,-1.1210,Procter & Gamble Co (The)
008762,18163,01,2015/08/31,-7.8618,Procter & Gamble Co (The)
008762,18163,01,2015/09/30,1.7971,Procter & Gamble Co (The)
008762,18163,01,2015/10/31,7.0933,Procter & Gamble Co (The)
008762,18163,01,2015/11/30,-2.0162,Procter & Gamble Co (The)
008762,18163,01,2015/12/31,6.1064,Procter & Gamble Co (The)
008762,18163,01,2016/01/31,3.7060,Procter & Gamble Co (The)
008762,18163,01,2016/02/29,-1.7138,Procter & Gamble Co (The)
008762,18163,01,2016/03/31,2.5159,Procter & Gamble Co (The)
008762,18163,01,2016/04/30,-1.8473,Procter & Gamble Co (The)
008762,18163,01,2016/05/31,1.1483,Procter & Gamble Co (The)
008762,18163,01,2016/06/30,4.4793,Procter & Gamble Co (The)
008762,18163,01,2016/07/31,1.8773,Procter & Gamble Co (The)
008762,18163,01,2016/08/31,2.0096,Procter & Gamble Co (The)
008762,18163,01,2016/09/30,2.7946,Procter & Gamble Co (The)
008762,18163,01,2016/10/31,-2.5409,Procter & Gamble Co (The)
008762,18163,01,2016/11/30,-5.0000,Procter & Gamble Co (The)
008762,18163,01,2016/12/31,1.9646,Procter & Gamble Co (The)
010903,92655,01,2010/01/31,8.2677,Unitedhealth Group Inc
010903,92655,01,2010/02/28,2.6061,Unitedhealth Group Inc
010903,92655,01,2010/03/31,-3.5145,Unitedhealth Group Inc
010903,92655,01,2010/04/30,-7.1319,Unitedhealth Group Inc
010903,92655,01,2010/05/31,-4.0911,Unitedhealth Group Inc
010903,92655,01,2010/06/30,-1.8748,Unitedhealth Group Inc
010903,92655,01,2010/07/31,7.2183,Unitedhealth Group Inc
010903,92655,01,2010/08/31,4.1708,Unitedhealth Group Inc
010903,92655,01,2010/09/30,11.0813,Unitedhealth Group Inc
010903,92655,01,2010/10/31,2.6773,Unitedhealth Group Inc
010903,92655,01,2010/11/30,1.3037,Unitedhealth Group Inc
010903,92655,01,2010/12/31,-0.7804,Unitedhealth Group Inc
010903,92655,01,2011/01/31,13.6804,Unitedhealth Group Inc
010903,92655,01,2011/02/28,3.7272,Unitedhealth Group Inc
010903,92655,01,2011/03/31,6.4467,Unitedhealth Group Inc
010903,92655,01,2011/04/30,8.9159,Unitedhealth Group Inc
010903,92655,01,2011/05/31,-0.5688,Unitedhealth Group Inc
010903,92655,01,2011/06/30,5.7048,Unitedhealth Group Inc
010903,92655,01,2011/07/31,-3.7805,Unitedhealth Group Inc
010903,92655,01,2011/08/31,-4.2515,Unitedhealth Group Inc
010903,92655,01,2011/09/30,-2.6042,Unitedhealth Group Inc
010903,92655,01,2011/10/31,4.0546,Unitedhealth Group Inc
010903,92655,01,2011/11/30,1.6253,Unitedhealth Group Inc
010903,92655,01,2011/12/31,4.2495,Unitedhealth Group Inc
010903,92655,01,2012/01/31,2.1902,Unitedhealth Group Inc
010903,92655,01,2012/02/29,7.6463,Unitedhealth Group Inc
010903,92655,01,2012/03/31,6.0135,Unitedhealth Group Inc
010903,92655,01,2012/04/30,-4.7336,Unitedhealth Group Inc
010903,92655,01,2012/05/31,-0.6768,Unitedhealth Group Inc
010903,92655,01,2012/06/30,5.2761,Unitedhealth Group Inc
010903,92655,01,2012/07/31,-12.6667,Unitedhealth Group Inc
010903,92655,01,2012/08/31,6.2830,Unitedhealth Group Inc
010903,92655,01,2012/09/30,2.4355,Unitedhealth Group Inc
010903,92655,01,2012/10/31,1.0648,Unitedhealth Group Inc
010903,92655,01,2012/11/30,-2.8750,Unitedhealth Group Inc
010903,92655,01,2012/12/31,0.1149,Unitedhealth Group Inc
010903,92655,01,2013/01/31,1.7883,Unitedhealth Group Inc
010903,92655,01,2013/02/28,-3.1878,Unitedhealth Group Inc
010903,92655,01,2013/03/31,7.4322,Unitedhealth Group Inc
010903,92655,01,2013/04/30,4.7544,Unitedhealth Group Inc
010903,92655,01,2013/05/31,4.5053,Unitedhealth Group Inc
010903,92655,01,2013/06/30,4.9976,Unitedhealth Group Inc
010903,92655,01,2013/07/31,11.2553,Unitedhealth Group Inc
010903,92655,01,2013/08/31,-1.5237,Unitedhealth Group Inc
010903,92655,01,2013/09/30,0.2091,Unitedhealth Group Inc
010903,92655,01,2013/10/31,-4.6781,Unitedhealth Group Inc
010903,92655,01,2013/11/30,9.1122,Unitedhealth Group Inc
010903,92655,01,2013/12/31,1.4769,Unitedhealth Group Inc
010903,92655,01,2014/01/31,-4.0106,Unitedhealth Group Inc
010903,92655,01,2014/02/28,6.9037,Unitedhealth Group Inc
010903,92655,01,2014/03/31,6.4708,Unitedhealth Group Inc
010903,92655,01,2014/04/30,-8.4766,Unitedhealth Group Inc
010903,92655,01,2014/05/31,6.1167,Unitedhealth Group Inc
010903,92655,01,2014/06/30,3.1332,Unitedhealth Group Inc
010903,92655,01,2014/07/31,-0.8563,Unitedhealth Group Inc
010903,92655,01,2014/08/31,6.9463,Unitedhealth Group Inc
010903,92655,01,2014/09/30,-0.0635,Unitedhealth Group Inc
010903,92655,01,2014/10/31,10.1565,Unitedhealth Group Inc
010903,92655,01,2014/11/30,3.8101,Unitedhealth Group Inc
010903,92655,01,2014/12/31,2.8744,Unitedhealth Group Inc
010903,92655,01,2015/01/31,5.1044,Unitedhealth Group Inc
010903,92655,01,2015/02/28,6.9459,Unitedhealth Group Inc
010903,92655,01,2015/03/31,4.4310,Unitedhealth Group Inc
010903,92655,01,2015/04/30,-5.8247,Unitedhealth Group Inc
010903,92655,01,2015/05/31,7.9084,Unitedhealth Group Inc
010903,92655,01,2015/06/30,1.9050,Unitedhealth Group Inc
010903,92655,01,2015/07/31,-0.4918,Unitedhealth Group Inc
010903,92655,01,2015/08/31,-4.6952,Unitedhealth Group Inc
010903,92655,01,2015/09/30,0.7001,Unitedhealth Group Inc
010903,92655,01,2015/10/31,1.5257,Unitedhealth Group Inc
010903,92655,01,2015/11/30,-4.3046,Unitedhealth Group Inc
010903,92655,01,2015/12/31,4.8177,Unitedhealth Group Inc
010903,92655,01,2016/01/31,-2.1081,Unitedhealth Group Inc
010903,92655,01,2016/02/29,3.4213,Unitedhealth Group Inc
010903,92655,01,2016/03/31,8.6482,Unitedhealth Group Inc
010903,92655,01,2016/04/30,2.1567,Unitedhealth Group Inc
010903,92655,01,2016/05/31,1.5112,Unitedhealth Group Inc
010903,92655,01,2016/06/30,6.1008,Unitedhealth Group Inc
010903,92655,01,2016/07/31,1.4164,Unitedhealth Group Inc
010903,92655,01,2016/08/31,-4.9930,Unitedhealth Group Inc
010903,92655,01,2016/09/30,3.3627,Unitedhealth Group Inc
